,datetime,Open,Close,High,Low,Volume,AdjClose,serial_number
171,2005-02-25 00:00:00-03:00,4.05,4.1175,4.2175,4.05,5158800.0,4.1175,171.0
172,2005-02-28 00:00:00-03:00,4.0875,4.015,4.125,3.965,3198400.0,4.015,172.0
173,2005-03-01 00:00:00-03:00,4.05,4.13,4.1475,3.99,2118800.0,4.13,173.0
174,2005-03-02 00:00:00-03:00,4.1925,4.2275,4.2475,4.155,3010800.0,4.2275,174.0
175,2005-03-03 00:00:00-03:00,4.2375,4.205,4.24,4.1425,1974800.0,4.205,175.0
176,2005-03-04 00:00:00-03:00,4.205,4.15,4.205,4.0625,1892000.0,4.15,176.0
177,2005-03-07 00:00:00-03:00,4.1,4.12,4.1575,4.0825,1562000.0,4.12,177.0
178,2005-03-08 00:00:00-03:00,4.125,4.195,4.205,4.08,1672400.0,4.195,178.0
179,2005-03-09 00:00:00-03:00,4.195,4.07,4.2075,4.04,1698400.0,4.07,179.0
180,2005-03-10 00:00:00-03:00,4.025,3.8725,4.025,3.625,3472000.0,3.8725,180.0
181,2005-03-11 00:00:00-03:00,3.8925,3.875,3.8975,3.8225,1118400.0,3.875,181.0
182,2005-03-14 00:00:00-04:00,3.825,3.885,3.925,3.825,1256800.0,3.885,182.0
183,2005-03-15 00:00:00-04:00,3.85,3.8175,3.9,3.75,1733600.0,3.8175,183.0
184,2005-03-16 00:00:00-04:00,3.8175,3.7375,3.91,3.6725,3684400.0,3.7375,184.0
185,2005-03-17 00:00:00-04:00,3.8275,3.875,3.9275,3.8275,3504800.0,3.875,185.0
186,2005-03-18 00:00:00-04:00,3.9125,3.7525,3.915,3.75,3011600.0,3.7525,186.0
187,2005-03-21 00:00:00-04:00,3.75,3.835,3.8675,3.74,2294400.0,3.835,187.0
188,2005-03-22 00:00:00-04:00,3.83,3.775,3.87,3.7375,1382000.0,3.775,188.0
189,2005-03-23 00:00:00-04:00,3.7575,3.7,3.77,3.65,1624000.0,3.7,189.0
190,2005-03-24 00:00:00-04:00,3.4375,3.675,3.7075,3.425,4046400.0,3.675,190.0
191,2005-03-28 00:00:00-04:00,3.6625,3.61,3.6975,3.6,1988400.0,3.61,191.0
192,2005-03-29 00:00:00-04:00,3.62,3.57,3.6875,3.54,1746000.0,3.57,192.0
193,2005-03-30 00:00:00-04:00,3.565,3.625,3.635,3.49,2360000.0,3.625,193.0
194,2005-03-31 00:00:00-04:00,3.65,3.7475,3.805,3.65,2521200.0,3.7475,194.0
195,2005-04-01 00:00:00-04:00,3.6375,3.75,3.7575,3.6375,2260400.0,3.75,195.0
196,2005-04-04 00:00:00-04:00,3.705,3.7375,3.755,3.6775,1199200.0,3.7375,196.0
197,2005-04-05 00:00:00-04:00,3.75,3.815,3.875,3.75,2964000.0,3.815,197.0
198,2005-04-06 00:00:00-04:00,3.8,3.8175,3.86,3.745,2789600.0,3.8175,198.0
199,2005-04-07 00:00:00-04:00,3.795,3.86,3.905,3.7625,1476400.0,3.86,199.0
200,2005-04-08 00:00:00-04:00,3.8425,3.84,3.845,3.81,1547200.0,3.84,200.0
201,2005-04-11 00:00:00-04:00,3.8175,3.8275,3.86,3.815,832400.0,3.8275,201.0
202,2005-04-12 00:00:00-04:00,3.8725,3.9075,3.925,3.78,4554400.0,3.9075,202.0
203,2005-04-13 00:00:00-04:00,3.95,3.8625,4.095,3.8375,5777200.0,3.8625,203.0
204,2005-04-14 00:00:00-04:00,3.8175,3.7675,3.825,3.7025,3149600.0,3.7675,204.0
205,2005-04-15 00:00:00-04:00,3.7375,3.6075,3.76,3.5925,3368800.0,3.6075,205.0
206,2005-04-18 00:00:00-04:00,3.6125,3.725,3.7425,3.5625,1922400.0,3.725,206.0
207,2005-04-19 00:00:00-04:00,3.6,3.6275,3.6975,3.5625,3828800.0,3.6275,207.0
208,2005-04-20 00:00:00-04:00,3.6,3.61,3.645,3.575,2084000.0,3.61,208.0
209,2005-04-21 00:00:00-04:00,3.61,3.7725,3.7975,3.6075,4069600.0,3.7725,209.0
210,2005-04-22 00:00:00-04:00,3.7725,3.6375,3.7725,3.6075,3360000.0,3.6375,210.0
211,2005-04-25 00:00:00-04:00,3.6375,3.5,3.66,3.45,4261600.0,3.5,211.0
212,2005-04-26 00:00:00-04:00,3.5,3.5975,3.6075,3.4,3872800.0,3.5975,212.0
213,2005-04-27 00:00:00-04:00,3.595,3.69,3.69,3.5525,1897200.0,3.69,213.0
214,2005-04-28 00:00:00-04:00,3.69,3.6225,3.6925,3.6025,1384000.0,3.6225,214.0
215,2005-04-29 00:00:00-04:00,3.6225,3.6075,3.6725,3.575,1490000.0,3.6075,215.0
216,2005-05-02 00:00:00-04:00,3.62,3.5775,3.62,3.5225,1483600.0,3.5775,216.0
217,2005-05-03 00:00:00-04:00,3.5625,3.6225,3.6775,3.5325,1642000.0,3.6225,217.0
218,2005-05-04 00:00:00-04:00,3.6375,3.745,3.7525,3.6225,1402800.0,3.745,218.0
219,2005-05-05 00:00:00-04:00,3.7375,3.7525,3.775,3.675,2910800.0,3.7525,219.0
220,2005-05-06 00:00:00-04:00,3.75,3.8375,3.875,3.7325,3101600.0,3.8375,220.0
221,2005-05-09 00:00:00-04:00,3.7875,3.86,3.875,3.7825,3662800.0,3.86,221.0
222,2005-05-10 00:00:00-04:00,3.815,3.875,3.925,3.81,2954000.0,3.875,222.0
223,2005-05-11 00:00:00-04:00,3.8625,3.8225,3.9175,3.8225,2080400.0,3.8225,223.0
224,2005-05-12 00:00:00-04:00,3.8125,3.7475,3.87,3.735,1806000.0,3.7475,224.0
225,2005-05-13 00:00:00-04:00,3.75,3.72,3.7825,3.6375,3694800.0,3.72,225.0
226,2005-05-16 00:00:00-04:00,3.7175,3.76,3.795,3.695,1796400.0,3.76,226.0
227,2005-05-17 00:00:00-04:00,3.7175,3.915,3.9375,3.685,3041200.0,3.915,227.0
228,2005-05-18 00:00:00-04:00,3.9,3.96,4.0225,3.8525,4379600.0,3.96,228.0
229,2005-05-19 00:00:00-04:00,4.325,4.425,4.525,4.3125,20659200.0,4.425,229.0
230,2005-05-20 00:00:00-04:00,4.35,4.6225,4.645,4.335,10856000.0,4.6225,230.0
231,2005-05-23 00:00:00-04:00,4.5,4.8075,4.865,4.435,9897200.0,4.8075,231.0
232,2005-05-24 00:00:00-04:00,4.8125,4.9,4.935,4.7825,7348400.0,4.9,232.0
233,2005-05-25 00:00:00-04:00,4.975,4.965,5.0125,4.875,7942000.0,4.965,233.0
234,2005-05-26 00:00:00-04:00,4.9975,5.035,5.0825,4.9125,6382800.0,5.035,234.0
235,2005-05-27 00:00:00-04:00,5.05,4.965,5.0625,4.9625,6084400.0,4.965,235.0
236,2005-05-31 00:00:00-04:00,4.975,5.06,5.0825,4.93,6211600.0,5.06,236.0
237,2005-06-01 00:00:00-04:00,5.025,5.04,5.0725,4.995,4614000.0,5.04,237.0
238,2005-06-02 00:00:00-04:00,5.0375,5.24,5.25,5.025,5700000.0,5.24,238.0
239,2005-06-03 00:00:00-04:00,5.2,5.1375,5.205,5.0775,4089600.0,5.1375,239.0
240,2005-06-06 00:00:00-04:00,5.1475,5.0275,5.15,5.0275,3219600.0,5.0275,240.0
241,2005-06-07 00:00:00-04:00,4.8625,4.9375,4.9925,4.8125,5886000.0,4.9375,241.0
242,2005-06-08 00:00:00-04:00,4.9625,4.9675,4.9925,4.9325,2114000.0,4.9675,242.0
243,2005-06-09 00:00:00-04:00,4.985,5.0375,5.04,4.9,3357600.0,5.0375,243.0
244,2005-06-10 00:00:00-04:00,5.0175,4.935,5.02,4.9125,1685600.0,4.935,244.0
245,2005-06-13 00:00:00-04:00,4.9125,5.12,5.12,4.9125,3239600.0,5.12,245.0
246,2005-06-14 00:00:00-04:00,5.12,5.15,5.155,5.03,1858800.0,5.15,246.0
247,2005-06-15 00:00:00-04:00,5.145,5.0225,5.155,4.925,2855600.0,5.0225,247.0
248,2005-06-16 00:00:00-04:00,5.05,4.9575,5.055,4.8725,2862400.0,4.9575,248.0
249,2005-06-17 00:00:00-04:00,4.9575,5.12,5.165,4.9,3776800.0,5.12,249.0
250,2005-06-20 00:00:00-04:00,5.1225,5.215,5.225,5.0725,2110800.0,5.215,250.0
251,2005-06-21 00:00:00-04:00,5.2425,5.0075,5.495,4.92,8760400.0,5.0075,251.0
252,2005-06-22 00:00:00-04:00,5.07,4.9875,5.0975,4.815,4431200.0,4.9875,252.0
253,2005-06-23 00:00:00-04:00,4.95,4.9725,4.9975,4.915,2464000.0,4.9725,253.0
254,2005-06-24 00:00:00-04:00,4.985,5.2,5.2475,4.985,12199600.0,5.2,254.0
255,2005-06-27 00:00:00-04:00,5.2,5.06,5.2,5.01,7736400.0,5.06,255.0
256,2005-06-28 00:00:00-04:00,5.0475,5.165,5.165,4.9725,4139200.0,5.165,256.0
257,2005-06-29 00:00:00-04:00,5.225,5.2075,5.32,5.1675,4962400.0,5.2075,257.0
258,2005-06-30 00:00:00-04:00,5.195,5.12,5.2725,5.1,4297200.0,5.12,258.0
259,2005-07-01 00:00:00-04:00,5.1075,4.88,5.12,4.7,5656000.0,4.88,259.0
260,2005-07-05 00:00:00-04:00,4.88,4.875,4.9075,4.7825,6880400.0,4.875,260.0
261,2005-07-06 00:00:00-04:00,4.8475,4.88,4.8975,4.835,3658400.0,4.88,261.0
262,2005-07-07 00:00:00-04:00,4.7875,4.8625,4.875,4.7725,6946800.0,4.8625,262.0
263,2005-07-08 00:00:00-04:00,4.84,4.875,4.895,4.7925,6387200.0,4.875,263.0
264,2005-07-11 00:00:00-04:00,4.8875,4.9475,4.95,4.875,4710800.0,4.9475,264.0
265,2005-07-12 00:00:00-04:00,4.9475,4.975,4.9975,4.895,4561200.0,4.975,265.0
266,2005-07-13 00:00:00-04:00,5.0,5.1875,5.22,4.975,4113200.0,5.1875,266.0
267,2005-07-14 00:00:00-04:00,5.3,5.6675,5.745,5.285,12190800.0,5.6675,267.0
268,2005-07-15 00:00:00-04:00,5.5775,5.7,5.7925,5.5,5727200.0,5.7,268.0
269,2005-07-18 00:00:00-04:00,5.7,5.555,5.7,5.515,6055200.0,5.555,269.0
270,2005-07-19 00:00:00-04:00,5.575,5.7325,5.765,5.575,3966400.0,5.7325,270.0
271,2005-07-20 00:00:00-04:00,5.6875,5.75,5.8,5.5625,2952800.0,5.75,271.0
