,datetime,Open,Close,High,Low,Volume,AdjClose,serial_number
1109,1974-08-14 00:00:00-04:00,12.625,12.5,12.625,12.4375,784000.0,1.0910637,1109.0
1110,1974-08-15 00:00:00-04:00,12.5,12.5,12.65625,12.40625,908800.0,1.0910637,1110.0
1111,1974-08-16 00:00:00-04:00,12.5,12.40625,12.5625,12.40625,648000.0,1.0828806,1111.0
1112,1974-08-19 00:00:00-04:00,12.296875,12.296875,12.296875,12.09375,988800.0,1.0733347,1112.0
1113,1974-08-20 00:00:00-04:00,12.296875,12.484375,12.53125,12.203125,955200.0,1.0896997,1113.0
1114,1974-08-21 00:00:00-04:00,12.484375,12.0,12.5,12.0,940800.0,1.0474213,1114.0
1115,1974-08-22 00:00:00-04:00,12.0,12.046875,12.28125,11.8125,1313600.0,1.0515127,1115.0
1116,1974-08-23 00:00:00-04:00,12.046875,11.875,12.203125,11.8125,852800.0,1.0365106,1116.0
1117,1974-08-26 00:00:00-04:00,11.875,12.09375,12.28125,11.765625,1161600.0,1.0556037,1117.0
1118,1974-08-27 00:00:00-04:00,12.09375,12.0,12.140625,11.875,841600.0,1.0474213,1118.0
1119,1974-08-28 00:00:00-04:00,12.0,11.953125,12.1875,11.921875,1022400.0,1.04333,1119.0
1120,1974-08-29 00:00:00-04:00,11.953125,11.796875,12.0,11.765625,816000.0,1.0296915,1120.0
1121,1974-08-30 00:00:00-04:00,11.890625,12.0,12.09375,11.890625,1046400.0,1.0474213,1121.0
1122,1974-09-03 00:00:00-04:00,12.0,11.46875,12.03125,11.46875,1166400.0,1.0010513,1122.0
